timestamp,accel_A-01_ms2,accel_A-02_ms2
280.062,-0.113,-0.051
280.082,-0.185,-0.092
280.102,-0.097,-0.132
280.122,-0.11,-0.073
280.142,-0.053,0.031
280.162,-0.119,-0.107
280.182,-0.024,-0.122
280.202,-0.066,-0.174
280.222,-0.03,-0.165
280.242,0.024,-0.041
280.262,0.063,-0.104
280.282,0.032,-0.092
280.302,0.153,-0.087
280.322,0.079,-0.005
280.342,0.085,-0.043
280.362,0.154,-0.096
280.382,0.099,0.005
280.402,0.11,-0.078
280.422,0.09,-0.14
280.442,0.19,-0.124
280.462,0.18,-0.018
280.482,0.235,-0.053
280.502,0.153,-0.115
280.522,0.187,-0.08
280.542,0.214,0.054
280.562,0.195,-0.036
280.582,0.196,0.092
280.602,0.132,-0.08
280.622,0.128,0.031
280.642,0.127,-0.081
280.662,0.186,-0.029
280.682,0.142,0.137
280.702,0.155,-0.024
280.722,0.177,-0.016
280.742,0.062,0.086
280.762,0.059,-0.029
280.782,0.091,0.08
280.802,0.055,0.023
280.822,-0.034,0.112
280.842,0.142,0.133
280.862,-0.005,0.032
280.882,-0.085,0.027
280.902,-0.037,0.085
280.922,-0.057,0.052
280.942,-0.113,0.04
280.962,-0.158,0.168
280.982,-0.216,0.003
281.002,-0.083,0.244
281.022,-0.05,0.145
281.042,-0.099,0.116
281.062,-0.206,0.072
281.082,-0.118,0.116
281.102,-0.206,0.09
281.122,-0.241,0.077
281.142,-0.232,0.142
281.162,-0.212,0.173
281.182,-0.249,0.118
281.202,-0.244,0.183
281.222,-0.197,0.13
281.242,-0.216,0.143
281.262,-0.15,0.15
281.282,-0.167,0.087
281.302,-0.07,0.082
281.322,-0.229,0.134
281.342,-0.107,0.114
281.362,-0.128,0.051
281.382,-0.118,0.039
281.402,-0.052,0.07
281.422,-0.097,0.054
281.442,-0.14,-0.007
281.462,-0.036,0.037
281.482,0.025,0.096
281.502,0.15,-0.016
281.522,0.062,-0.02
281.542,0.139,0.075
281.562,0.065,-0.001
281.582,0.127,0.001
281.602,0.15,0.032
281.622,0.194,0.012
281.642,0.142,0.145
281.662,0.182,0.065
281.682,0.141,-0.012
281.702,0.147,-0.093
281.722,0.18,-0.037
281.742,0.185,-0.03
281.762,0.21,-0.069
281.782,0.151,-0.007
281.802,0.216,-0.145
281.822,0.182,-0.088
281.842,0.196,-0.03
281.862,0.201,-0.021
281.882,0.225,-0.03
281.902,0.251,0.01
281.922,0.087,0.001
281.942,0.202,-0.078
281.962,0.141,-0.064
281.982,0.128,-0.065
282.002,0.161,-0.082
282.022,0.09,-0.104
282.042,0.09,-0.057
282.062,0.034,-0.157
282.082,0.046,0.005
282.102,0.032,-0.032
282.122,0.089,-0.027
282.142,-0.025,-0.055
282.162,0.014,-0.143
282.182,-0.081,-0.065
282.202,-0.101,-0.045
282.222,-0.104,-0.144
282.242,-0.133,-0.135
282.262,-0.121,-0.053
282.282,-0.139,-0.165
282.302,-0.164,-0.198
282.322,-0.14,-0.156
282.342,-0.059,-0.106
282.362,-0.182,-0.074
282.382,-0.158,-0.043
282.402,-0.202,-0.057
282.422,-0.199,-0.148
282.442,-0.197,0.046
282.462,-0.164,-0.129
282.482,-0.178,-0.079
282.502,-0.209,-0.122
282.522,-0.182,-0.123
282.542,-0.273,-0.1
282.562,-0.242,-0.059
282.582,-0.049,-0.028
282.602,-0.133,0.047
282.622,-0.13,-0.059
282.642,-0.058,-0.093
282.662,-0.063,-0.045
282.682,-0.019,-0.077
282.702,-0.003,0.015
282.722,0.01,-0.134
282.742,-0.06,0.082
282.762,0.061,0.012
282.782,0.009,0.031
282.802,0.071,0.03
282.822,0.046,-0.035
282.842,0.071,0.067
282.862,0.132,0.082
282.882,0.132,-0.005
282.902,0.245,-0.057
282.922,0.153,-0.009
282.942,0.252,0.016
282.962,0.137,0.069
282.982,0.089,0.037
283.002,0.147,0.059
283.022,0.076,0.046
283.042,0.276,0.137
283.062,0.174,0.079
283.082,0.227,0.109
283.102,0.284,0.088
283.122,0.218,0.153
283.142,0.195,0.157
283.162,0.147,0.052
283.182,0.143,0.001
283.202,0.018,0.018
283.222,0.117,0.122
283.242,0.066,0.17
283.262,0.119,0.023
283.282,0.062,0.133
283.302,0.069,0.158
283.322,0.156,0.1
283.342,0.013,0.136
283.362,0.047,0.112
283.382,0.006,0.037
283.402,-0.083,0.121
283.422,-0.003,0.06
283.442,-0.083,0.094
283.462,-0.1,0.082
283.482,-0.182,0.078
283.502,-0.09,0.083
283.522,-0.169,0.026
283.542,-0.178,0.117
283.562,-0.032,0.04
283.582,-0.237,0.103
283.602,-0.181,0.018
283.622,-0.193,0.062
283.642,-0.18,0.034
283.662,-0.149,0.044
283.682,-0.323,0.05
283.702,-0.247,-0.002
283.722,-0.217,-0.05
283.742,-0.239,0.025
283.762,-0.34,-0.044
283.782,-0.183,-0.027
283.802,-0.217,-0.015
283.822,-0.231,-0.032
283.842,-0.044,-0.057
283.862,-0.099,-0.023
283.882,-0.015,-0.093
283.902,-0.092,-0.169
283.922,0.015,-0.104
283.942,-0.107,-0.068
283.962,-0.062,-0.111
283.982,0.043,-0.08
284.002,0.051,-0.093
284.022,0.098,-0.015
284.042,0.077,-0.117
284.062,0.116,-0.005
284.082,0.107,-0.021
284.102,0.106,-0.061
284.122,0.048,-0.091
284.142,0.091,-0.129
284.162,0.138,-0.103
284.182,0.186,-0.038
284.202,0.123,-0.07
284.222,0.148,-0.114
284.242,0.243,-0.129
284.262,0.199,-0.135
284.282,0.238,-0.091
284.302,0.24,-0.093
284.322,0.147,-0.058
284.342,0.191,-0.099
284.362,0.235,-0.072
284.382,0.296,-0.103
284.402,0.252,-0.031
284.422,0.224,-0.049
284.442,0.228,-0.014
284.462,0.195,-0.089
284.482,0.231,0.009
284.502,0.134,-0.141
284.522,0.094,-0.142
284.542,0.146,-0.164
284.562,0.008,-0.055
284.582,0.018,-0.164
284.602,0.086,-0.073
284.622,0.065,-0.046
284.642,0.046,-0.077
284.662,-0.008,-0.084
284.682,-0.106,0.042
284.702,-0.115,-0.056
284.722,-0.061,0.003
284.742,-0.104,0.037
284.762,-0.127,-0.094
284.782,-0.201,-0.014
284.802,-0.201,-0.02
284.822,-0.149,-0.069
284.842,-0.264,0.089
284.862,-0.22,0.041
284.882,-0.129,0.058
284.902,-0.112,-0.006
284.922,-0.095,-0.022
284.942,-0.11,-0.054
284.962,-0.145,0.022
284.982,-0.165,0.11
285.002,-0.222,-0.013
285.022,-0.16,0.101
285.042,-0.2,0.157
285.062,-0.137,0.007
285.082,-0.102,0.084
285.102,-0.136,0.017
285.122,-0.178,-0.009
285.142,-0.193,0.065
285.162,-0.127,0.119
285.182,-0.091,0.079
285.202,-0.063,0.114
285.222,-0.038,-0.008
285.242,0.003,0.072
285.262,0.102,0.069
285.282,0.025,0.097
285.302,-0.031,0.089
285.322,0.144,0.132
285.342,0.093,0.096
285.362,0.103,0.046
285.382,0.091,0.135
285.402,0.075,-0.012
285.422,0.158,0.059
285.442,0.11,0.126
285.462,0.179,0.079
285.482,0.141,0.2
285.502,0.166,0.172
285.522,0.227,0.069
285.542,0.198,0.076
285.562,0.182,0.143
285.582,0.197,0.122
285.602,0.141,0.049
285.622,0.211,0.063
285.642,0.176,-0.014
285.662,0.186,0.045
285.682,0.163,0.091
285.702,0.233,0.056
285.722,-0.001,0.069
285.742,-0.002,0.103
285.762,0.096,-0.019
285.782,0.098,0.076
285.802,0.059,0.008
285.822,0.037,0.032
285.842,0.094,0.044
285.862,-0.004,-0.033
285.882,0.055,0.085
285.902,0.021,-0.12
285.922,-0.065,-0.062
285.942,-0.024,-0.092
285.962,-0.077,-0.075
285.982,-0.144,-0.07
286.002,-0.175,-0.06
286.022,-0.126,-0.045
286.042,-0.197,0.047
286.062,-0.159,-0.012
286.082,-0.071,-0.035
286.102,-0.123,-0.132
286.122,-0.174,-0.103
286.142,-0.236,-0.106
286.162,-0.237,-0.05
286.182,-0.1,-0.074
286.202,-0.165,-0.097
286.222,-0.221,-0.061
286.242,-0.269,-0.078
286.262,-0.125,-0.009
286.282,-0.198,-0.145
286.302,-0.146,-0.155
286.322,-0.181,-0.052
286.342,-0.12,-0.078
286.362,-0.173,-0.141
286.382,-0.232,-0.089
286.402,-0.16,-0.044
286.422,-0.069,-0.004
286.442,-0.073,-0.074
286.462,-0.139,-0.06
286.482,-0.044,-0.015
286.502,-0.009,-0.092
286.522,-0.0,-0.161
286.542,0.019,-0.058
286.562,0.042,-0.058
286.582,0.056,-0.054
286.602,0.023,-0.151
286.622,0.09,-0.112
286.642,0.125,0.056
286.662,0.145,-0.08
286.682,0.13,-0.142
286.702,0.172,-0.078
286.722,0.205,-0.153
286.742,0.17,0.003
286.762,0.112,-0.019
286.782,0.136,-0.088
286.802,0.17,-0.055
286.822,0.216,-0.066
286.842,0.184,-0.053
286.862,0.191,-0.104
286.882,0.123,-0.021
286.902,0.155,-0.005
286.922,0.165,-0.034
286.942,0.252,0.041
286.962,0.172,0.039
286.982,0.183,0.03
287.002,0.13,0.096
287.022,0.029,0.137
287.042,0.141,-0.001
287.062,0.207,0.035
287.082,0.01,0.052
287.102,0.052,0.057
287.122,-0.003,0.071
287.142,0.041,0.069
287.162,0.017,0.057
287.182,-0.057,0.017
287.202,-0.008,0.098
287.222,0.065,0.076
287.242,-0.165,0.048
287.262,-0.124,0.159
287.282,-0.172,0.072
287.302,-0.166,0.144
287.322,-0.236,0.151
287.342,-0.192,0.098
287.362,-0.174,0.042
287.382,-0.215,0.146
287.402,-0.158,0.165
287.422,-0.232,0.077
287.442,-0.138,0.19
287.462,-0.266,0.116
287.482,-0.206,0.114
287.502,-0.232,0.085
287.522,-0.271,0.09
287.542,-0.16,0.125
287.562,-0.111,0.1
287.582,-0.204,0.035
287.602,-0.103,0.116
287.622,-0.163,0.12
287.642,-0.061,0.031
287.662,-0.121,0.077
287.682,-0.099,0.07
287.702,-0.143,0.026
287.722,-0.141,0.024
287.742,-0.065,0.036
287.762,0.022,0.084
287.782,0.074,0.207
287.802,0.026,0.03
287.822,0.12,0.029
287.842,0.043,0.087
287.862,0.067,0.043
287.882,0.054,-0.006
287.902,0.124,-0.003
287.922,0.066,-0.0
287.942,0.176,0.027
287.962,0.201,-0.045
287.982,0.146,-0.006
288.002,0.128,-0.015
288.022,0.284,-0.082
288.042,0.262,0.026
288.062,0.112,-0.011
288.082,0.16,-0.089
288.102,0.214,-0.003
288.122,0.225,-0.035
288.142,0.122,-0.002
288.162,0.125,-0.034
288.182,0.173,-0.052
288.202,0.227,-0.181
288.222,0.081,-0.069
288.242,0.148,-0.068
288.262,0.149,-0.078
288.282,0.125,-0.04
288.302,0.045,-0.028
288.322,0.12,-0.161
288.342,-0.008,-0.052
288.362,0.106,-0.041
288.382,0.009,-0.101
288.402,-0.081,-0.035
288.422,-0.108,-0.101
288.442,-0.153,-0.058
288.462,-0.024,-0.043
288.482,-0.063,-0.119
288.502,-0.065,-0.058
288.522,-0.066,-0.118
288.542,-0.102,-0.094
288.562,-0.214,-0.054
288.582,-0.154,-0.128
288.602,-0.251,-0.088
288.622,-0.203,0.042
288.642,-0.252,-0.169
288.662,-0.22,-0.098
288.682,-0.228,-0.044
288.702,-0.091,-0.128
288.722,-0.152,-0.093
288.742,-0.141,-0.038
288.762,-0.21,-0.115
288.782,-0.169,-0.063
288.802,-0.193,-0.058
288.822,-0.161,-0.161
288.842,-0.17,-0.108
288.862,-0.142,-0.125
288.882,-0.215,0.014
288.902,-0.16,-0.055
288.922,-0.022,-0.073
288.942,-0.106,-0.011
288.962,-0.022,-0.0
288.982,-0.044,0.002
289.002,-0.028,0.066
289.022,-0.012,-0.088
289.042,-0.038,-0.106
289.062,-0.015,-0.036
289.082,0.082,-0.044
289.102,0.111,-0.058
289.122,0.092,0.083
289.142,0.077,0.071
289.162,0.125,0.053
289.182,0.142,0.068
289.202,0.202,0.042
289.222,0.21,-0.004
289.242,0.139,0.022
289.262,0.147,0.094
289.282,0.121,0.098
289.302,0.198,0.142
289.322,0.264,0.15
289.342,0.153,0.143
289.362,0.21,0.099
289.382,0.131,0.143
289.402,0.185,0.129
289.422,0.189,0.083
289.442,0.127,0.106
289.462,0.083,0.112
289.482,0.253,0.082
289.502,0.21,0.182
289.522,0.043,0.166
289.542,0.082,0.09
289.562,0.156,0.121
289.582,0.083,0.07
289.602,0.071,0.056
289.622,-0.051,0.073
289.642,-0.016,0.058
289.662,-0.016,0.167
289.682,-0.056,0.1
289.702,-0.073,0.175
289.722,-0.019,0.158
289.742,-0.091,0.033
289.762,-0.108,0.073
289.782,-0.06,0.056
289.802,0.022,0.146
289.822,-0.172,0.011
289.842,-0.078,0.005
289.862,-0.251,-0.029
289.882,-0.148,0.091
289.902,-0.196,-0.03
289.922,-0.201,0.039
289.942,-0.21,0.031
289.962,-0.262,0.0
289.982,-0.244,0.032
290.002,-0.158,0.046
290.022,-0.206,0.047
290.042,-0.207,0.128
290.062,-0.181,-0.068
290.082,-0.219,0.022
290.102,-0.144,-0.018
290.122,-0.123,0.012
290.142,-0.099,0.001
290.162,-0.109,0.05
290.182,-0.144,0.045
290.202,-0.173,0.038
290.222,-0.103,0.059
290.242,-0.061,-0.155
290.262,0.073,0.004
290.282,-0.071,0.061
290.302,0.017,-0.085
290.322,0.091,-0.045
290.342,0.093,-0.043
290.362,0.117,-0.099
290.382,0.045,-0.116
290.402,0.181,-0.08
290.422,0.058,-0.166
290.442,0.144,-0.063
290.462,0.143,-0.102
290.482,0.152,-0.134
290.502,0.271,-0.102
290.522,0.151,-0.093
290.542,0.136,-0.122
290.562,0.186,-0.21
290.582,0.268,-0.057
290.602,0.116,-0.016
290.622,0.184,-0.204
290.642,0.132,-0.178
290.662,0.137,-0.154
290.682,0.185,-0.066
290.702,0.171,-0.151
290.722,0.146,-0.165
290.742,0.132,-0.088
290.762,0.138,0.004
290.782,0.15,-0.198
290.802,0.096,-0.036
290.822,0.143,-0.011
290.842,0.068,-0.005
290.862,0.02,-0.021
290.882,0.001,-0.078
290.902,-0.03,-0.121
290.922,-0.111,-0.136
290.942,-0.067,-0.071
290.962,-0.122,-0.045
290.982,-0.034,0.03
291.002,-0.025,-0.079
291.022,-0.173,-0.071
291.042,-0.103,0.064
291.062,-0.206,-0.054
291.082,-0.145,-0.036
291.102,-0.223,-0.057
291.122,-0.128,0.012
291.142,-0.151,0.051
291.162,-0.127,-0.057
291.182,-0.22,0.02
291.202,-0.051,-0.041
291.222,-0.119,-0.034
291.242,-0.171,-0.011
291.262,-0.212,0.04
291.282,-0.141,0.029
291.302,-0.133,0.064
291.322,-0.104,0.003
291.342,-0.156,0.087
291.362,-0.176,0.046
291.382,-0.098,0.072
291.402,-0.153,0.034
291.422,-0.035,0.126
291.442,-0.083,0.018
291.462,-0.154,0.122
291.482,-0.08,0.028
291.502,-0.058,-0.015
291.522,0.027,0.096
291.542,0.013,0.064
291.562,0.06,0.089
291.582,0.065,0.04
291.602,0.124,0.227
291.622,0.104,0.075
291.642,0.167,0.124
291.662,0.063,0.141
291.682,0.054,0.115
291.702,0.209,0.065
291.722,0.095,0.067
291.742,0.183,0.148
291.762,0.198,0.048
291.782,0.154,0.125
291.802,0.103,0.067
291.822,0.178,0.087
291.842,0.139,0.125
291.862,0.28,0.081
291.882,0.184,0.099
291.902,0.134,0.052
291.922,0.098,-0.006
291.942,0.215,0.065
291.962,0.166,0.097
291.982,0.135,0.12
292.002,0.198,0.008
292.022,0.03,0.043
292.042,0.168,-0.025
292.062,0.072,-0.011
292.082,0.082,0.081
292.102,-0.009,0.031
292.122,0.118,-0.025
292.142,0.031,0.036
292.162,0.032,0.122
292.182,0.039,-0.066
292.202,-0.008,-0.068
292.222,-0.108,-0.033
292.242,-0.06,0.112
292.262,-0.069,-0.111
292.282,-0.098,-0.061
292.302,-0.15,0.002
292.322,-0.109,0.031
292.342,-0.221,-0.026
292.362,-0.278,0.019
292.382,-0.263,-0.064
292.402,-0.202,-0.053
292.422,-0.192,-0.109
292.442,-0.155,-0.143
292.462,-0.18,-0.053
292.482,-0.213,-0.095
292.502,-0.233,-0.095
292.522,-0.161,-0.076
292.542,-0.209,-0.063
292.562,-0.144,-0.069
292.582,-0.148,-0.156
292.602,-0.236,-0.152
292.622,-0.147,-0.123
292.642,-0.109,-0.03
292.662,-0.104,-0.054
292.682,-0.133,0.003
292.702,-0.148,-0.057
292.722,-0.043,-0.044
292.742,-0.12,-0.104
292.762,0.022,-0.056
292.782,0.004,-0.056
292.802,-0.01,-0.083
292.822,0.114,-0.119
292.842,0.044,-0.14
292.862,0.141,-0.017
292.882,0.03,-0.036
292.902,0.02,-0.074
292.922,0.12,-0.087
292.942,0.193,-0.075
292.962,0.146,-0.098
292.982,0.104,-0.082
293.002,0.148,-0.02
293.022,0.235,-0.053
293.042,0.237,0.053
293.062,0.21,-0.115
293.082,0.101,0.018
293.102,0.273,-0.004
293.122,0.206,-0.043
293.142,0.224,-0.01
293.162,0.153,0.057
293.182,0.11,0.026
293.202,0.228,0.037
293.222,0.141,-0.023
293.242,0.151,-0.113
293.262,0.105,-0.03
293.282,0.076,0.038
293.302,0.057,0.028
293.322,0.08,-0.006
293.342,0.052,0.06
293.362,0.055,0.0
293.382,0.003,-0.077
293.402,-0.054,-0.03
293.422,-0.014,0.072
293.442,-0.079,0.06
293.462,-0.055,0.195
293.482,-0.09,0.042
293.502,-0.024,0.053
293.522,-0.1,0.027
293.542,-0.054,0.215
293.562,-0.109,-0.025
293.582,-0.161,0.115
293.602,-0.21,0.141
293.622,-0.063,0.111
293.642,-0.209,0.14
293.662,-0.101,0.22
293.682,-0.217,0.042
293.702,-0.273,0.052
293.722,-0.256,0.166
293.742,-0.26,0.075
293.762,-0.302,0.106
293.782,-0.203,0.117
293.802,-0.216,0.046
293.822,-0.208,0.134
293.842,-0.174,0.036
293.862,-0.144,0.075
293.882,-0.104,0.05
293.902,-0.078,0.062
293.922,-0.169,0.073
293.942,-0.112,0.089
293.962,-0.066,0.042
293.982,-0.054,0.141
294.002,0.043,0.094
294.022,-0.023,0.125
294.042,0.006,-0.022
294.062,0.02,-0.043
294.082,-0.029,0.103
294.102,0.047,-0.076
294.122,-0.011,-0.049
294.142,0.047,-0.022
294.162,0.063,0.055
294.182,0.127,0.077
294.202,0.205,0.013
294.222,0.21,-0.056
294.242,0.1,0.023
294.262,0.078,-0.073
294.282,0.178,0.003
294.302,0.134,-0.068
294.322,0.167,-0.017
294.342,0.136,-0.009
294.362,0.307,0.052
294.382,0.267,0.005
294.402,0.251,0.031
294.422,0.166,0.029
294.442,0.251,-0.079
294.462,0.243,-0.066
294.482,0.048,-0.048
294.502,0.162,-0.073
294.522,0.093,-0.098
294.542,0.097,-0.096
294.562,0.06,-0.047
294.582,0.016,-0.071
294.602,0.09,-0.114
294.622,0.074,-0.144
294.642,0.017,-0.101
294.662,0.085,-0.084
294.682,0.034,-0.052
294.702,-0.013,-0.08
294.722,0.004,-0.204
294.742,-0.006,-0.131
294.762,-0.016,-0.023
294.782,-0.085,-0.052
294.802,-0.167,-0.023
294.822,-0.147,-0.029
294.842,-0.097,-0.094
294.862,-0.184,-0.081
294.882,-0.2,-0.04
294.902,-0.152,-0.025
294.922,-0.227,-0.053
294.942,-0.169,-0.096
294.962,-0.062,-0.088
294.982,-0.185,-0.023
295.002,-0.161,-0.112
295.022,-0.138,-0.151
295.042,-0.2,-0.146
295.062,-0.118,0.049
295.082,-0.226,-0.114
295.102,-0.15,-0.047
295.122,-0.148,-0.076
295.142,-0.133,-0.082
295.162,-0.069,0.029
295.182,-0.044,-0.035
295.202,-0.069,-0.117
295.222,-0.104,-0.057
295.242,0.003,-0.01
295.262,-0.093,0.048
295.282,-0.015,-0.01
295.302,0.106,0.029
295.322,-0.009,-0.029
295.342,0.102,0.072
295.362,0.057,0.022
295.382,0.088,0.014
295.402,-0.006,0.027
295.422,0.057,0.011
295.442,0.065,0.072
295.462,0.14,0.041
295.482,0.237,0.113
295.502,0.172,0.058
295.522,0.237,0.091
295.542,0.101,0.11
295.562,0.205,0.052
295.582,0.15,0.053
295.602,0.187,0.074
295.622,0.225,0.045
295.642,0.26,0.085
295.662,0.177,0.13
295.682,0.321,0.146
295.702,0.255,0.086
295.722,0.164,0.049
295.742,0.165,0.111
295.762,0.247,0.105
295.782,0.148,0.003
295.802,0.182,0.172
295.822,0.065,0.114
295.842,0.007,0.09
295.862,0.083,0.102
295.882,0.036,0.046
295.902,-0.086,0.136
295.922,-0.035,0.092
295.942,0.025,0.053
295.962,-0.034,0.09
295.982,-0.031,0.021
296.002,-0.133,0.014
296.022,-0.087,0.08
296.042,-0.113,0.024
296.062,-0.019,0.078
296.082,-0.144,0.073
296.102,-0.204,0.048
296.122,-0.167,0.045
296.142,-0.198,0.081
296.162,-0.099,0.078
296.182,-0.199,0.119
296.202,-0.215,0.069
296.222,-0.24,-0.074
296.242,-0.192,0.024
296.262,-0.207,0.095
296.282,-0.183,-0.06
296.302,-0.096,0.064
296.322,-0.22,0.01
296.342,-0.129,0.027
296.362,-0.166,-0.01
296.382,-0.196,-0.022
296.402,-0.079,0.021
296.422,-0.211,0.078
296.442,-0.093,-0.004
296.462,-0.066,-0.076
296.482,0.045,0.036
296.502,0.031,-0.001
296.522,-0.008,-0.092
296.542,-0.026,0.025
296.562,0.008,-0.035
296.582,-0.009,-0.087
296.602,0.016,-0.129
296.622,-0.022,-0.044
296.642,0.13,-0.129
296.662,0.083,-0.035
296.682,0.0,-0.183
296.702,0.022,-0.123
296.722,0.107,-0.055
296.742,0.132,-0.056
296.762,0.135,-0.064
296.782,0.159,-0.115
296.802,0.21,-0.131
296.822,0.213,-0.149
296.842,0.191,-0.08
296.862,0.207,-0.072
296.882,0.216,-0.141
296.902,0.177,-0.046
296.922,0.131,-0.104
296.942,0.119,-0.098
296.962,0.146,0.015
296.982,0.181,-0.109
297.002,0.113,-0.085
297.022,0.095,-0.097
297.042,0.122,-0.052
297.062,0.118,-0.081
297.082,0.139,-0.044
297.102,0.11,-0.103
297.122,0.075,-0.073
297.142,0.059,-0.104
297.162,0.108,-0.085
297.182,-0.093,-0.092
297.202,-0.046,-0.145
297.222,0.004,-0.021
297.242,-0.078,0.005
297.262,-0.081,-0.048
297.282,-0.138,-0.032
297.302,-0.132,0.037
297.322,-0.016,-0.054
297.342,-0.171,0.005
297.362,-0.125,-0.027
297.382,-0.198,-0.061
297.402,-0.255,-0.018
297.422,-0.121,0.081
297.442,-0.28,0.036
297.462,-0.233,0.008
297.482,-0.168,-0.076
297.502,-0.224,0.049
297.522,-0.11,0.034
297.542,-0.147,-0.032
297.562,-0.253,0.174
297.582,-0.269,0.043
297.602,-0.19,0.04
297.622,-0.142,0.125
297.642,-0.241,0.065
297.662,-0.082,0.098
297.682,-0.12,0.057
297.702,-0.024,0.161
297.722,-0.093,0.141
297.742,-0.094,0.092
297.762,-0.084,0.082
297.782,0.019,0.183
297.802,-0.023,0.09
297.822,0.008,0.113
297.842,0.089,0.137
297.862,0.037,0.097
297.882,0.15,0.043
297.902,-0.009,0.17
297.922,0.141,0.078
297.942,0.093,0.115
297.962,0.085,0.088
297.982,0.069,0.018
298.002,0.165,0.161
298.022,0.148,-0.015
298.042,0.188,0.115
298.062,0.119,0.159
298.082,0.178,0.045
298.102,0.164,0.123
298.122,0.182,0.087
298.142,0.183,0.173
298.162,0.199,0.093
298.182,0.221,0.084
298.202,0.285,0.117
298.222,0.243,0.057
298.242,0.238,0.012
298.262,0.201,0.015
298.282,0.145,0.029
298.302,0.051,-0.003
298.322,0.065,-0.047
298.342,0.097,0.083
298.362,0.068,0.02
298.382,0.089,-0.031
298.402,0.082,0.087
298.422,0.008,0.009
298.442,-0.044,0.039
298.462,-0.07,-0.002
298.482,-0.016,-0.046
298.502,-0.018,-0.001
298.522,-0.146,-0.05
298.542,-0.144,-0.003
298.562,-0.117,-0.113
298.582,-0.19,0.009
298.602,-0.124,-0.12
298.622,-0.135,-0.023
298.642,-0.157,-0.066
298.662,-0.177,-0.087
298.682,-0.208,-0.059
298.702,-0.228,-0.06
298.722,-0.24,-0.087
298.742,-0.215,-0.1
298.762,-0.252,-0.1
298.782,-0.241,-0.08
298.802,-0.141,-0.146
298.822,-0.164,-0.085
298.842,-0.145,-0.049
298.862,-0.14,-0.089
298.882,-0.127,-0.093
298.902,-0.204,-0.12
298.922,-0.09,-0.043
298.942,-0.176,-0.083
298.962,-0.076,-0.051
298.982,-0.043,-0.167
299.002,-0.064,-0.09
299.022,-0.129,-0.098
299.042,0.021,-0.131
299.062,0.023,-0.072
299.082,-0.011,-0.087
299.102,0.022,-0.17
299.122,0.049,-0.069
299.142,0.053,-0.037
299.162,0.061,-0.038
299.182,0.1,0.011
299.202,0.132,-0.14
299.222,0.138,-0.103
299.242,0.069,-0.099
299.262,0.124,-0.143
299.282,0.072,-0.027
299.302,0.205,-0.088
299.322,0.194,0.001
299.342,0.162,-0.05
299.362,0.188,-0.129
299.382,0.2,-0.082
299.402,0.26,-0.051
299.422,0.23,0.102
299.442,0.197,-0.08
299.462,0.227,-0.003
299.482,0.148,0.122
299.502,0.122,0.008
299.522,0.139,0.052
299.542,0.23,0.019
299.562,0.204,0.005
299.582,0.135,0.008
299.602,0.072,-0.012
299.622,0.132,0.002
299.642,0.1,0.071
299.662,0.12,-0.115
299.682,0.009,0.072
299.702,-0.012,0.025
299.722,0.042,0.122
299.742,0.041,0.085
299.762,-0.017,0.135
299.782,-0.021,0.104
299.802,-0.097,0.154
299.822,0.003,0.097
299.842,-0.067,0.023
299.862,-0.182,0.05
299.882,-0.151,0.055
299.902,-0.156,0.102
299.922,-0.183,0.071
